Starting hyperparameter optimization...
epoch 0  | loss: 2.6078  | train_accuracy: 0.23675 | train_logloss: 2.03695 | val_accuracy: 0.20753 | val_logloss: 2.0734  |  0:00:00s
epoch 21 | loss: 1.78341 | train_accuracy: 0.38176 | train_logloss: 1.75252 | val_accuracy: 0.36989 | val_logloss: 1.79974 |  0:00:19s
epoch 22 | loss: 1.78498 | train_accuracy: 0.37611 | train_logloss: 1.76393 | val_accuracy: 0.36882 | val_logloss: 1.81632 |  0:00:20s
epoch 23 | loss: 1.78948 | train_accuracy: 0.38364 | train_logloss: 1.75617 | val_accuracy: 0.37204 | val_logloss: 1.79939 |  0:00:21s
epoch 24 | loss: 1.79029 | train_accuracy: 0.38203 | train_logloss: 1.75587 | val_accuracy: 0.36774 | val_logloss: 1.80413 |  0:00:21s
epoch 25 | loss: 1.787   | train_accuracy: 0.38579 | train_logloss: 1.7436  | val_accuracy: 0.37204 | val_logloss: 1.79893 |  0:00:22s
epoch 26 | loss: 1.78387 | train_accuracy: 0.38337 | train_logloss: 1.74116 | val_accuracy: 0.37204 | val_logloss: 1.79243 |  0:00:23s
epoch 27 | loss: 1.78368 | train_accuracy: 0.38149 | train_logloss: 1.75544 | val_accuracy: 0.37312 | val_logloss: 1.80427 |  0:00:24s

Early stopping occurred at epoch 27 with best_epoch = 17 and best_val_logloss = 1.78345
epoch 0  | loss: 2.0898  | train_accuracy: 0.35261 | train_logloss: 1.90619 | val_accuracy: 0.34015 | val_logloss: 1.93653 |  0:00:00s
epoch 1  | loss: 1.94115 | train_accuracy: 0.35745 | train_logloss: 1.88349 | val_accuracy: 0.35522 | val_logloss: 1.91836 |  0:00:01s
epoch 2  | loss: 1.8977  | train_accuracy: 0.35933 | train_logloss: 1.85268 | val_accuracy: 0.338   | val_logloss: 1.89465 |  0:00:02s
epoch 3  | loss: 1.87959 | train_accuracy: 0.36498 | train_logloss: 1.85495 | val_accuracy: 0.34769 | val_logloss: 1.88414 |  0:00:03s
epoch 4  | loss: 1.86562 | train_accuracy: 0.3631  | train_logloss: 1.84453 | val_accuracy: 0.35414 | val_logloss: 1.87102 |  0:00:04s
epoch 5  | loss: 1.85937 | train_accuracy: 0.36417 | train_logloss: 1.83409 | val_accuracy: 0.34876 | val_logloss: 1.86989 |  0:00:05s
epoch 6  | loss: 1.84097 | train_accuracy: 0.36955 | train_logloss: 1.82256 | val_accuracy: 0.3563  | val_logloss: 1.87193 |  0:00:06s
epoch 7  | loss: 1.8422  | train_accuracy: 0.36928 | train_logloss: 1.82216 | val_accuracy: 0.36168 | val_logloss: 1.8503  |  0:00:07s
epoch 8  | loss: 1.83935 | train_accuracy: 0.37278 | train_logloss: 1.79743 | val_accuracy: 0.36491 | val_logloss: 1.84088 |  0:00:07s
epoch 9  | loss: 1.83177 | train_accuracy: 0.37036 | train_logloss: 1.80356 | val_accuracy: 0.36383 | val_logloss: 1.84261 |  0:00:08s
epoch 10 | loss: 1.82643 | train_accuracy: 0.38058 | train_logloss: 1.80952 | val_accuracy: 0.36383 | val_logloss: 1.85731 |  0:00:09s
epoch 11 | loss: 1.82323 | train_accuracy: 0.37547 | train_logloss: 1.80337 | val_accuracy: 0.35953 | val_logloss: 1.84532 |  0:00:10s
epoch 12 | loss: 1.82104 | train_accuracy: 0.37843 | train_logloss: 1.78966 | val_accuracy: 0.36814 | val_logloss: 1.84005 |  0:00:11s
epoch 13 | loss: 1.80377 | train_accuracy: 0.37924 | train_logloss: 1.77361 | val_accuracy: 0.36383 | val_logloss: 1.82069 |  0:00:12s
epoch 14 | loss: 1.80241 | train_accuracy: 0.37708 | train_logloss: 1.7759  | val_accuracy: 0.36814 | val_logloss: 1.82332 |  0:00:13s
epoch 15 | loss: 1.79683 | train_accuracy: 0.38381 | train_logloss: 1.77032 | val_accuracy: 0.36921 | val_logloss: 1.82807 |  0:00:14s
epoch 16 | loss: 1.79693 | train_accuracy: 0.38811 | train_logloss: 1.76817 | val_accuracy: 0.36706 | val_logloss: 1.82506 |  0:00:14s
epoch 17 | loss: 1.79562 | train_accuracy: 0.38462 | train_logloss: 1.75671 | val_accuracy: 0.3606  | val_logloss: 1.82339 |  0:00:15s
epoch 18 | loss: 1.79173 | train_accuracy: 0.39053 | train_logloss: 1.74875 | val_accuracy: 0.36491 | val_logloss: 1.81643 |  0:00:16s
epoch 19 | loss: 1.78695 | train_accuracy: 0.37708 | train_logloss: 1.76175 | val_accuracy: 0.37029 | val_logloss: 1.82249 |  0:00:17s
epoch 20 | loss: 1.78366 | train_accuracy: 0.38462 | train_logloss: 1.75082 | val_accuracy: 0.37137 | val_logloss: 1.8097  |  0:00:18s
epoch 21 | loss: 1.77272 | train_accuracy: 0.38273 | train_logloss: 1.75505 | val_accuracy: 0.36598 | val_logloss: 1.82064 |  0:00:19s
epoch 22 | loss: 1.77079 | train_accuracy: 0.38811 | train_logloss: 1.73934 | val_accuracy: 0.36168 | val_logloss: 1.81931 |  0:00:20s
epoch 23 | loss: 1.7782  | train_accuracy: 0.38973 | train_logloss: 1.73783 | val_accuracy: 0.37244 | val_logloss: 1.81918 |  0:00:21s
epoch 24 | loss: 1.77801 | train_accuracy: 0.38731 | train_logloss: 1.7472  | val_accuracy: 0.36383 | val_logloss: 1.82626 |  0:00:22s
epoch 25 | loss: 1.77276 | train_accuracy: 0.39242 | train_logloss: 1.73415 | val_accuracy: 0.36276 | val_logloss: 1.81363 |  0:00:22s
epoch 26 | loss: 1.76458 | train_accuracy: 0.39242 | train_logloss: 1.72705 | val_accuracy: 0.36491 | val_logloss: 1.81389 |  0:00:23s
epoch 27 | loss: 1.77603 | train_accuracy: 0.39026 | train_logloss: 1.72079 | val_accuracy: 0.35953 | val_logloss: 1.81748 |  0:00:24s
epoch 28 | loss: 1.75974 | train_accuracy: 0.38677 | train_logloss: 1.7258  | val_accuracy: 0.35737 | val_logloss: 1.83479 |  0:00:25s
epoch 29 | loss: 1.76294 | train_accuracy: 0.38865 | train_logloss: 1.72982 | val_accuracy: 0.35737 | val_logloss: 1.83578 |  0:00:26s
epoch 30 | loss: 1.7589  | train_accuracy: 0.38973 | train_logloss: 1.71247 | val_accuracy: 0.36814 | val_logloss: 1.81766 |  0:00:27s

Early stopping occurred at epoch 30 with best_epoch = 20 and best_val_logloss = 1.8097
epoch 0  | loss: 2.11851 | train_accuracy: 0.35745 | train_logloss: 1.90294 | val_accuracy: 0.35953 | val_logloss: 1.91139 |  0:00:00s
epoch 1  | loss: 1.95859 | train_accuracy: 0.33943 | train_logloss: 1.90317 | val_accuracy: 0.3423  | val_logloss: 1.92161 |  0:00:01s
epoch 2  | loss: 1.90539 | train_accuracy: 0.3518  | train_logloss: 1.8747  | val_accuracy: 0.35414 | val_logloss: 1.89835 |  0:00:02s
epoch 3  | loss: 1.89468 | train_accuracy: 0.35987 | train_logloss: 1.85762 | val_accuracy: 0.35522 | val_logloss: 1.879   |  0:00:03s
epoch 4  | loss: 1.89257 | train_accuracy: 0.35395 | train_logloss: 1.88569 | val_accuracy: 0.35522 | val_logloss: 1.90386 |  0:00:04s
epoch 5  | loss: 1.87458 | train_accuracy: 0.35503 | train_logloss: 1.85066 | val_accuracy: 0.34769 | val_logloss: 1.89067 |  0:00:05s
epoch 6  | loss: 1.85802 | train_accuracy: 0.35745 | train_logloss: 1.84776 | val_accuracy: 0.35845 | val_logloss: 1.90126 |  0:00:06s
epoch 7  | loss: 1.84196 | train_accuracy: 0.35933 | train_logloss: 1.81844 | val_accuracy: 0.35307 | val_logloss: 1.86185 |  0:00:07s
epoch 8  | loss: 1.83556 | train_accuracy: 0.36444 | train_logloss: 1.81623 | val_accuracy: 0.37029 | val_logloss: 1.85911 |  0:00:07s
epoch 9  | loss: 1.82966 | train_accuracy: 0.36955 | train_logloss: 1.7967  | val_accuracy: 0.36491 | val_logloss: 1.84282 |  0:00:08s
epoch 10 | loss: 1.82152 | train_accuracy: 0.36821 | train_logloss: 1.7916  | val_accuracy: 0.36921 | val_logloss: 1.84134 |  0:00:09s
epoch 11 | loss: 1.81468 | train_accuracy: 0.36982 | train_logloss: 1.79096 | val_accuracy: 0.36598 | val_logloss: 1.83822 |  0:00:10s
epoch 12 | loss: 1.81175 | train_accuracy: 0.37063 | train_logloss: 1.78348 | val_accuracy: 0.35845 | val_logloss: 1.84616 |  0:00:11s
epoch 13 | loss: 1.80977 | train_accuracy: 0.37251 | train_logloss: 1.78222 | val_accuracy: 0.36383 | val_logloss: 1.8405  |  0:00:12s
epoch 14 | loss: 1.79478 | train_accuracy: 0.37386 | train_logloss: 1.78563 | val_accuracy: 0.36598 | val_logloss: 1.87681 |  0:00:13s
epoch 15 | loss: 1.80617 | train_accuracy: 0.37574 | train_logloss: 1.7707  | val_accuracy: 0.36383 | val_logloss: 1.85008 |  0:00:14s
epoch 16 | loss: 1.79175 | train_accuracy: 0.37466 | train_logloss: 1.7609  | val_accuracy: 0.37352 | val_logloss: 1.82967 |  0:00:15s
epoch 17 | loss: 1.78845 | train_accuracy: 0.38031 | train_logloss: 1.75673 | val_accuracy: 0.37029 | val_logloss: 1.83515 |  0:00:15s
epoch 18 | loss: 1.79354 | train_accuracy: 0.37977 | train_logloss: 1.76741 | val_accuracy: 0.37244 | val_logloss: 1.85669 |  0:00:16s
epoch 19 | loss: 1.78639 | train_accuracy: 0.38031 | train_logloss: 1.756   | val_accuracy: 0.37783 | val_logloss: 1.82582 |  0:00:17s
epoch 20 | loss: 1.77887 | train_accuracy: 0.37977 | train_logloss: 1.76838 | val_accuracy: 0.37352 | val_logloss: 1.83861 |  0:00:18s
epoch 21 | loss: 1.78628 | train_accuracy: 0.38166 | train_logloss: 1.75156 | val_accuracy: 0.3746  | val_logloss: 1.82891 |  0:00:19s
epoch 22 | loss: 1.77921 | train_accuracy: 0.37843 | train_logloss: 1.76439 | val_accuracy: 0.37783 | val_logloss: 1.84844 |  0:00:20s
epoch 23 | loss: 1.77621 | train_accuracy: 0.38381 | train_logloss: 1.7457  | val_accuracy: 0.37567 | val_logloss: 1.82613 |  0:00:21s
epoch 24 | loss: 1.77311 | train_accuracy: 0.38139 | train_logloss: 1.74273 | val_accuracy: 0.37352 | val_logloss: 1.8302  |  0:00:22s
epoch 25 | loss: 1.77398 | train_accuracy: 0.38623 | train_logloss: 1.74372 | val_accuracy: 0.37352 | val_logloss: 1.84179 |  0:00:22s
epoch 26 | loss: 1.77254 | train_accuracy: 0.38757 | train_logloss: 1.73828 | val_accuracy: 0.37567 | val_logloss: 1.83247 |  0:00:23s
epoch 27 | loss: 1.766   | train_accuracy: 0.38865 | train_logloss: 1.73747 | val_accuracy: 0.37567 | val_logloss: 1.82425 |  0:00:24s
epoch 28 | loss: 1.76748 | train_accuracy: 0.38381 | train_logloss: 1.74132 | val_accuracy: 0.37783 | val_logloss: 1.83244 |  0:00:25s
epoch 29 | loss: 1.76131 | train_accuracy: 0.38623 | train_logloss: 1.73912 | val_accuracy: 0.37998 | val_logloss: 1.84017 |  0:00:26s
epoch 30 | loss: 1.77188 | train_accuracy: 0.38892 | train_logloss: 1.72418 | val_accuracy: 0.37352 | val_logloss: 1.83262 |  0:00:27s
epoch 31 | loss: 1.75811 | train_accuracy: 0.39376 | train_logloss: 1.7255  | val_accuracy: 0.37675 | val_logloss: 1.82479 |  0:00:28s
epoch 32 | loss: 1.75771 | train_accuracy: 0.38596 | train_logloss: 1.74193 | val_accuracy: 0.37783 | val_logloss: 1.82714 |  0:00:29s
epoch 33 | loss: 1.76678 | train_accuracy: 0.38569 | train_logloss: 1.73703 | val_accuracy: 0.37352 | val_logloss: 1.85257 |  0:00:29s
epoch 34 | loss: 1.76623 | train_accuracy: 0.38542 | train_logloss: 1.72109 | val_accuracy: 0.35953 | val_logloss: 1.8266  |  0:00:30s
epoch 35 | loss: 1.75997 | train_accuracy: 0.39322 | train_logloss: 1.72623 | val_accuracy: 0.37244 | val_logloss: 1.84659 |  0:00:31s
epoch 36 | loss: 1.76323 | train_accuracy: 0.39215 | train_logloss: 1.72018 | val_accuracy: 0.37567 | val_logloss: 1.83404 |  0:00:32s
epoch 37 | loss: 1.75935 | train_accuracy: 0.39134 | train_logloss: 1.72103 | val_accuracy: 0.3789  | val_logloss: 1.84052 |  0:00:33s

Early stopping occurred at epoch 37 with best_epoch = 27 and best_val_logloss = 1.82425
epoch 0  | loss: 2.08695 | train_accuracy: 0.34051 | train_logloss: 1.92244 | val_accuracy: 0.34446 | val_logloss: 1.93572 |  0:00:00s
epoch 1  | loss: 1.95204 | train_accuracy: 0.34535 | train_logloss: 1.91003 | val_accuracy: 0.34015 | val_logloss: 1.93848 |  0:00:01s
epoch 2  | loss: 1.90282 | train_accuracy: 0.35799 | train_logloss: 1.87016 | val_accuracy: 0.35953 | val_logloss: 1.88778 |  0:00:02s
epoch 3  | loss: 1.9016  | train_accuracy: 0.35637 | train_logloss: 1.85921 | val_accuracy: 0.35953 | val_logloss: 1.87257 |  0:00:03s
epoch 4  | loss: 1.88014 | train_accuracy: 0.36014 | train_logloss: 1.86504 | val_accuracy: 0.35953 | val_logloss: 1.87259 |  0:00:04s
epoch 5  | loss: 1.88579 | train_accuracy: 0.35933 | train_logloss: 1.85793 | val_accuracy: 0.35845 | val_logloss: 1.8751  |  0:00:05s
epoch 6  | loss: 1.86449 | train_accuracy: 0.35853 | train_logloss: 1.83273 | val_accuracy: 0.36276 | val_logloss: 1.86944 |  0:00:06s
epoch 7  | loss: 1.85743 | train_accuracy: 0.36122 | train_logloss: 1.82458 | val_accuracy: 0.36921 | val_logloss: 1.85118 |  0:00:07s
epoch 8  | loss: 1.84588 | train_accuracy: 0.35933 | train_logloss: 1.82689 | val_accuracy: 0.35953 | val_logloss: 1.85361 |  0:00:07s
epoch 9  | loss: 1.83994 | train_accuracy: 0.36041 | train_logloss: 1.81067 | val_accuracy: 0.35845 | val_logloss: 1.84451 |  0:00:08s
epoch 10 | loss: 1.82956 | train_accuracy: 0.36175 | train_logloss: 1.80142 | val_accuracy: 0.3606  | val_logloss: 1.83324 |  0:00:09s
epoch 11 | loss: 1.83359 | train_accuracy: 0.36659 | train_logloss: 1.81198 | val_accuracy: 0.37137 | val_logloss: 1.833   |  0:00:10s
epoch 12 | loss: 1.81968 | train_accuracy: 0.36902 | train_logloss: 1.79902 | val_accuracy: 0.36706 | val_logloss: 1.83433 |  0:00:11s
epoch 13 | loss: 1.81895 | train_accuracy: 0.37224 | train_logloss: 1.78711 | val_accuracy: 0.37783 | val_logloss: 1.83288 |  0:00:12s
epoch 14 | loss: 1.81322 | train_accuracy: 0.37144 | train_logloss: 1.78718 | val_accuracy: 0.3746  | val_logloss: 1.83812 |  0:00:13s
epoch 15 | loss: 1.80597 | train_accuracy: 0.37278 | train_logloss: 1.78253 | val_accuracy: 0.37998 | val_logloss: 1.81522 |  0:00:14s
epoch 16 | loss: 1.81153 | train_accuracy: 0.37144 | train_logloss: 1.77938 | val_accuracy: 0.37998 | val_logloss: 1.82479 |  0:00:14s
epoch 17 | loss: 1.81345 | train_accuracy: 0.36659 | train_logloss: 1.78313 | val_accuracy: 0.37244 | val_logloss: 1.82302 |  0:00:15s
epoch 18 | loss: 1.81187 | train_accuracy: 0.37117 | train_logloss: 1.78127 | val_accuracy: 0.37137 | val_logloss: 1.82928 |  0:00:16s
epoch 19 | loss: 1.79491 | train_accuracy: 0.37251 | train_logloss: 1.77408 | val_accuracy: 0.37675 | val_logloss: 1.82087 |  0:00:17s
epoch 20 | loss: 1.79955 | train_accuracy: 0.37493 | train_logloss: 1.76655 | val_accuracy: 0.37352 | val_logloss: 1.80945 |  0:00:18s
epoch 21 | loss: 1.79429 | train_accuracy: 0.37278 | train_logloss: 1.7585  | val_accuracy: 0.3746  | val_logloss: 1.82276 |  0:00:19s
epoch 22 | loss: 1.79175 | train_accuracy: 0.38004 | train_logloss: 1.75304 | val_accuracy: 0.3746  | val_logloss: 1.8217  |  0:00:20s
epoch 23 | loss: 1.79251 | train_accuracy: 0.38219 | train_logloss: 1.75476 | val_accuracy: 0.36491 | val_logloss: 1.81991 |  0:00:21s
epoch 24 | loss: 1.78422 | train_accuracy: 0.38085 | train_logloss: 1.75056 | val_accuracy: 0.37567 | val_logloss: 1.82847 |  0:00:21s
epoch 25 | loss: 1.78215 | train_accuracy: 0.38327 | train_logloss: 1.74547 | val_accuracy: 0.3789  | val_logloss: 1.81829 |  0:00:22s
epoch 26 | loss: 1.77822 | train_accuracy: 0.37924 | train_logloss: 1.74703 | val_accuracy: 0.37675 | val_logloss: 1.81101 |  0:00:23s
epoch 27 | loss: 1.7807  | train_accuracy: 0.38488 | train_logloss: 1.75049 | val_accuracy: 0.37783 | val_logloss: 1.80557 |  0:00:24s
epoch 28 | loss: 1.78843 | train_accuracy: 0.37682 | train_logloss: 1.75229 | val_accuracy: 0.37675 | val_logloss: 1.79801 |  0:00:25s
epoch 29 | loss: 1.7725  | train_accuracy: 0.38085 | train_logloss: 1.73941 | val_accuracy: 0.3746  | val_logloss: 1.81081 |  0:00:26s
epoch 30 | loss: 1.7691  | train_accuracy: 0.38784 | train_logloss: 1.73825 | val_accuracy: 0.38213 | val_logloss: 1.7977  |  0:00:27s
epoch 31 | loss: 1.77327 | train_accuracy: 0.39053 | train_logloss: 1.73758 | val_accuracy: 0.38321 | val_logloss: 1.80198 |  0:00:28s
epoch 32 | loss: 1.77746 | train_accuracy: 0.38623 | train_logloss: 1.73536 | val_accuracy: 0.38428 | val_logloss: 1.80784 |  0:00:28s
epoch 33 | loss: 1.76826 | train_accuracy: 0.38488 | train_logloss: 1.73152 | val_accuracy: 0.37998 | val_logloss: 1.7954  |  0:00:29s
epoch 34 | loss: 1.77462 | train_accuracy: 0.38515 | train_logloss: 1.72893 | val_accuracy: 0.37783 | val_logloss: 1.80344 |  0:00:30s
epoch 35 | loss: 1.77804 | train_accuracy: 0.3908  | train_logloss: 1.73715 | val_accuracy: 0.38321 | val_logloss: 1.79949 |  0:00:31s
epoch 36 | loss: 1.76827 | train_accuracy: 0.38784 | train_logloss: 1.72975 | val_accuracy: 0.36491 | val_logloss: 1.80228 |  0:00:32s
epoch 37 | loss: 1.76991 | train_accuracy: 0.37493 | train_logloss: 1.74184 | val_accuracy: 0.37137 | val_logloss: 1.82985 |  0:00:33s
epoch 38 | loss: 1.76908 | train_accuracy: 0.39107 | train_logloss: 1.72147 | val_accuracy: 0.37675 | val_logloss: 1.79354 |  0:00:34s
epoch 39 | loss: 1.76337 | train_accuracy: 0.39403 | train_logloss: 1.71419 | val_accuracy: 0.37783 | val_logloss: 1.80299 |  0:00:35s
epoch 40 | loss: 1.75909 | train_accuracy: 0.38946 | train_logloss: 1.71538 | val_accuracy: 0.37137 | val_logloss: 1.79722 |  0:00:35s
epoch 41 | loss: 1.74936 | train_accuracy: 0.38731 | train_logloss: 1.70644 | val_accuracy: 0.38213 | val_logloss: 1.80018 |  0:00:36s
epoch 42 | loss: 1.76089 | train_accuracy: 0.39295 | train_logloss: 1.71379 | val_accuracy: 0.3746  | val_logloss: 1.79825 |  0:00:37s
epoch 43 | loss: 1.76162 | train_accuracy: 0.38999 | train_logloss: 1.7154  | val_accuracy: 0.37029 | val_logloss: 1.81616 |  0:00:38s
epoch 44 | loss: 1.74873 | train_accuracy: 0.39268 | train_logloss: 1.71376 | val_accuracy: 0.37352 | val_logloss: 1.81103 |  0:00:39s
epoch 45 | loss: 1.75301 | train_accuracy: 0.38542 | train_logloss: 1.72094 | val_accuracy: 0.38105 | val_logloss: 1.8099  |  0:00:40s
epoch 46 | loss: 1.74778 | train_accuracy: 0.38892 | train_logloss: 1.70535 | val_accuracy: 0.36706 | val_logloss: 1.8189  |  0:00:41s
epoch 47 | loss: 1.75761 | train_accuracy: 0.3908  | train_logloss: 1.7113  | val_accuracy: 0.36598 | val_logloss: 1.81415 |  0:00:42s
epoch 48 | loss: 1.74364 | train_accuracy: 0.38973 | train_logloss: 1.70767 | val_accuracy: 0.37352 | val_logloss: 1.82295 |  0:00:42s

Early stopping occurred at epoch 48 with best_epoch = 38 and best_val_logloss = 1.79354
epoch 0  | loss: 2.08649 | train_accuracy: 0.34974 | train_logloss: 1.91307 | val_accuracy: 0.35269 | val_logloss: 1.93003 |  0:00:00s
epoch 1  | loss: 1.91355 | train_accuracy: 0.35862 | train_logloss: 1.87878 | val_accuracy: 0.35914 | val_logloss: 1.91653 |  0:00:01s
epoch 2  | loss: 1.8873  | train_accuracy: 0.36051 | train_logloss: 1.85227 | val_accuracy: 0.35161 | val_logloss: 1.87719 |  0:00:02s
epoch 3  | loss: 1.88578 | train_accuracy: 0.36104 | train_logloss: 1.876   | val_accuracy: 0.36022 | val_logloss: 1.93761 |  0:00:03s
epoch 4  | loss: 1.87418 | train_accuracy: 0.35835 | train_logloss: 1.84079 | val_accuracy: 0.35914 | val_logloss: 1.85885 |  0:00:04s
epoch 5  | loss: 1.86507 | train_accuracy: 0.3675  | train_logloss: 1.83612 | val_accuracy: 0.36129 | val_logloss: 1.86554 |  0:00:05s
epoch 6  | loss: 1.8638  | train_accuracy: 0.35916 | train_logloss: 1.82884 | val_accuracy: 0.35591 | val_logloss: 1.85039 |  0:00:06s
epoch 7  | loss: 1.86142 | train_accuracy: 0.36831 | train_logloss: 1.83871 | val_accuracy: 0.36344 | val_logloss: 1.88073 |  0:00:07s
epoch 8  | loss: 1.86142 | train_accuracy: 0.37423 | train_logloss: 1.82517 | val_accuracy: 0.35699 | val_logloss: 1.86945 |  0:00:07s
epoch 9  | loss: 1.84803 | train_accuracy: 0.37423 | train_logloss: 1.80889 | val_accuracy: 0.36237 | val_logloss: 1.82491 |  0:00:08s
epoch 10 | loss: 1.83288 | train_accuracy: 0.37369 | train_logloss: 1.80363 | val_accuracy: 0.36774 | val_logloss: 1.83409 |  0:00:09s
epoch 11 | loss: 1.83723 | train_accuracy: 0.36669 | train_logloss: 1.80418 | val_accuracy: 0.36452 | val_logloss: 1.84195 |  0:00:10s
epoch 12 | loss: 1.82122 | train_accuracy: 0.37181 | train_logloss: 1.78843 | val_accuracy: 0.37204 | val_logloss: 1.81142 |  0:00:11s
epoch 13 | loss: 1.80721 | train_accuracy: 0.3831  | train_logloss: 1.77697 | val_accuracy: 0.37204 | val_logloss: 1.8163  |  0:00:12s
epoch 14 | loss: 1.81639 | train_accuracy: 0.37988 | train_logloss: 1.77664 | val_accuracy: 0.37097 | val_logloss: 1.81017 |  0:00:13s
epoch 15 | loss: 1.80198 | train_accuracy: 0.38418 | train_logloss: 1.76869 | val_accuracy: 0.36129 | val_logloss: 1.81242 |  0:00:14s
epoch 16 | loss: 1.79876 | train_accuracy: 0.37692 | train_logloss: 1.78676 | val_accuracy: 0.36344 | val_logloss: 1.83954 |  0:00:15s
epoch 17 | loss: 1.79685 | train_accuracy: 0.38122 | train_logloss: 1.76789 | val_accuracy: 0.37097 | val_logloss: 1.79729 |  0:00:15s
epoch 18 | loss: 1.80135 | train_accuracy: 0.3753  | train_logloss: 1.76715 | val_accuracy: 0.37742 | val_logloss: 1.79173 |  0:00:16s
epoch 19 | loss: 1.78976 | train_accuracy: 0.38633 | train_logloss: 1.76625 | val_accuracy: 0.37312 | val_logloss: 1.79477 |  0:00:17s
epoch 20 | loss: 1.78888 | train_accuracy: 0.37826 | train_logloss: 1.77057 | val_accuracy: 0.36344 | val_logloss: 1.81444 |  0:00:18s
epoch 21 | loss: 1.77455 | train_accuracy: 0.3831  | train_logloss: 1.75513 | val_accuracy: 0.36882 | val_logloss: 1.80944 |  0:00:19s
epoch 22 | loss: 1.77441 | train_accuracy: 0.3831  | train_logloss: 1.74807 | val_accuracy: 0.36882 | val_logloss: 1.78821 |  0:00:20s
epoch 23 | loss: 1.77946 | train_accuracy: 0.38257 | train_logloss: 1.76752 | val_accuracy: 0.36989 | val_logloss: 1.81867 |  0:00:21s
epoch 24 | loss: 1.77715 | train_accuracy: 0.39037 | train_logloss: 1.74381 | val_accuracy: 0.36237 | val_logloss: 1.81222 |  0:00:22s
epoch 25 | loss: 1.7791  | train_accuracy: 0.3901  | train_logloss: 1.75127 | val_accuracy: 0.36559 | val_logloss: 1.80818 |  0:00:22s
epoch 26 | loss: 1.76719 | train_accuracy: 0.38687 | train_logloss: 1.73129 | val_accuracy: 0.36774 | val_logloss: 1.79645 |  0:00:23s
epoch 27 | loss: 1.77137 | train_accuracy: 0.38337 | train_logloss: 1.74889 | val_accuracy: 0.36237 | val_logloss: 1.81867 |  0:00:24s
epoch 28 | loss: 1.76733 | train_accuracy: 0.39494 | train_logloss: 1.73267 | val_accuracy: 0.36559 | val_logloss: 1.80579 |  0:00:25s
epoch 29 | loss: 1.7662  | train_accuracy: 0.38875 | train_logloss: 1.74391 | val_accuracy: 0.37419 | val_logloss: 1.80521 |  0:00:26s
epoch 30 | loss: 1.76942 | train_accuracy: 0.39118 | train_logloss: 1.73858 | val_accuracy: 0.36559 | val_logloss: 1.80139 |  0:00:27s
epoch 31 | loss: 1.765   | train_accuracy: 0.39225 | train_logloss: 1.72637 | val_accuracy: 0.36344 | val_logloss: 1.80881 |  0:00:28s
epoch 32 | loss: 1.76298 | train_accuracy: 0.38929 | train_logloss: 1.72813 | val_accuracy: 0.36667 | val_logloss: 1.81629 |  0:00:29s

Early stopping occurred at epoch 32 with best_epoch = 22 and best_val_logloss = 1.78821
epoch 0  | loss: 2.09375 | train_accuracy: 0.35862 | train_logloss: 1.89122 | val_accuracy: 0.36237 | val_logloss: 1.89034 |  0:00:00s
epoch 1  | loss: 1.92881 | train_accuracy: 0.36024 | train_logloss: 1.86572 | val_accuracy: 0.36237 | val_logloss: 1.88727 |  0:00:01s
epoch 2  | loss: 1.91141 | train_accuracy: 0.36104 | train_logloss: 1.87363 | val_accuracy: 0.36022 | val_logloss: 1.88972 |  0:00:02s
epoch 3  | loss: 1.88088 | train_accuracy: 0.36885 | train_logloss: 1.84188 | val_accuracy: 0.35161 | val_logloss: 1.87542 |  0:00:03s
epoch 4  | loss: 1.87167 | train_accuracy: 0.36158 | train_logloss: 1.84924 | val_accuracy: 0.35591 | val_logloss: 1.87512 |  0:00:04s
epoch 5  | loss: 1.86349 | train_accuracy: 0.35997 | train_logloss: 1.84823 | val_accuracy: 0.35699 | val_logloss: 1.86664 |  0:00:05s
epoch 6  | loss: 1.85642 | train_accuracy: 0.36562 | train_logloss: 1.81866 | val_accuracy: 0.36129 | val_logloss: 1.85835 |  0:00:06s
epoch 7  | loss: 1.85099 | train_accuracy: 0.36212 | train_logloss: 1.82359 | val_accuracy: 0.35806 | val_logloss: 1.84724 |  0:00:07s
epoch 8  | loss: 1.84133 | train_accuracy: 0.36911 | train_logloss: 1.8148  | val_accuracy: 0.34731 | val_logloss: 1.851   |  0:00:07s
epoch 9  | loss: 1.83318 | train_accuracy: 0.36589 | train_logloss: 1.79925 | val_accuracy: 0.36667 | val_logloss: 1.83619 |  0:00:08s
epoch 10 | loss: 1.82784 | train_accuracy: 0.37638 | train_logloss: 1.80844 | val_accuracy: 0.37204 | val_logloss: 1.84382 |  0:00:09s
epoch 11 | loss: 1.8191  | train_accuracy: 0.37342 | train_logloss: 1.78058 | val_accuracy: 0.36882 | val_logloss: 1.81707 |  0:00:10s
epoch 12 | loss: 1.80766 | train_accuracy: 0.37396 | train_logloss: 1.78328 | val_accuracy: 0.35806 | val_logloss: 1.84977 |  0:00:11s
epoch 13 | loss: 1.80819 | train_accuracy: 0.36723 | train_logloss: 1.79796 | val_accuracy: 0.36344 | val_logloss: 1.83424 |  0:00:12s
epoch 14 | loss: 1.7981  | train_accuracy: 0.37692 | train_logloss: 1.77809 | val_accuracy: 0.37204 | val_logloss: 1.82446 |  0:00:13s
